교재,레벨,구간,Chapter,영어,뜻
V-map,Basic,B2,4,hand-illustrated,손으로 삽화를 그려 넣은
V-map,Basic,B2,4,have an influence on,~에 영향을 끼치다
V-map,Basic,B2,4,humorous,재미있는
V-map,Basic,B2,4,illustration,"그림, 삽화"
V-map,Basic,B2,4,immediately,즉시
V-map,Basic,B2,4,improve,향상시키다
V-map,Basic,B2,4,keep A from + 동명사,A가 ~하는 것을 막다
V-map,Basic,B2,4,linguist,언어학자
V-map,Basic,B2,4,manage,관리하다
V-map,Basic,B2,4,manuscript,원고
V-map,Basic,B2,4,negative,부정적인
V-map,Basic,B2,4,nonsense,터무니없는
V-map,Basic,B2,4,not even once,단 한 번도 ~않다
V-map,Basic,B2,4,not only A but also B,A뿐만 아니라 B도
V-map,Basic,B2,4,of all time,"역대, 지금껏"
V-map,Basic,B2,4,origin,기원
V-map,Basic,B2,4,professional,전문가
V-map,Basic,B2,4,relax,휴식을 취하다
V-map,Basic,B2,4,relieve,덜어주다
V-map,Basic,B2,4,researcher,연구원
V-map,Basic,B2,4,serve a purpose,"도움이 되다, 목적에 기여하다"
V-map,Basic,B2,4,similar,비슷한
V-map,Basic,B2,4,strategy,전략
V-map,Basic,B2,4,suggest,암시하다
V-map,Basic,B2,4,surrounding,둘러싼
V-map,Basic,B2,4,take away,빼앗다
V-map,Basic,B2,4,theory,이론
V-map,Basic,B2,4,tool,도구
V-map,Basic,B2,4,violence,폭력
V-map,Basic,B2,5,a variety of,다양한
V-map,Basic,B2,5,account,계정
V-map,Basic,B2,5,aisle,통로 (진열대)
V-map,Basic,B2,5,appear,나타나다
V-map,Basic,B2,5,apply,적용하다
V-map,Basic,B2,5,attract,마음을 끌다
V-map,Basic,B2,5,be known as,~으로 알려지다
V-map,Basic,B2,5,be related to,~와 관계가 있다
V-map,Basic,B2,5,blame A on B,A에 대해 B를 비난하다
V-map,Basic,B2,5,criminal,범죄의
V-map,Basic,B2,5,customer,"손님, 고객"
V-map,Basic,B2,5,damage,피해
V-map,Basic,B2,5,hire,고용하다
V-map,Basic,B2,5,in charge,담당하는
V-map,Basic,B2,5,include,포함하다
V-map,Basic,B2,5,increase,증가시키다
V-map,Basic,B2,5,lack,부족
V-map,Basic,B2,5,limited,제한된
V-map,Basic,B2,5,meanwhile,한편
V-map,Basic,B2,5,method,방법
V-map,Basic,B2,5,Middle Ages,중세
V-map,Basic,B2,5,modern,현대의
V-map,Basic,B2,5,name-brand,유명 브랜드의
V-map,Basic,B2,5,nephew,남자 조카
V-map,Basic,B2,5,option,선택권
V-map,Basic,B2,5,politics,정치
V-map,Basic,B2,5,position,"일자리, 직위"
V-map,Basic,B2,5,practice,관행
V-map,Basic,B2,5,prevent A from + 동명사,A가 ~하는 것을 막다
V-map,Basic,B2,5,product,상품
V-map,Basic,B2,5,promote,승진시키다
V-map,Basic,B2,5,purchase,구매
V-map,Basic,B2,5,receive,받다
V-map,Basic,B2,5,recommendation,추천
V-map,Basic,B2,5,reduce,줄이다
V-map,Basic,B2,5,regret,후회하다
V-map,Basic,B2,5,search for,~을 찾다
V-map,Basic,B2,5,security,보안
V-map,Basic,B2,5,self-control,자제력
V-map,Basic,B2,5,social media,(통신 서비스) 사회 매체
V-map,Basic,B2,5,stick to,"~을 굳게 지키다, 고수하다"
V-map,Basic,B2,5,talented,재능 있는
V-map,Basic,B2,5,targeted,목표로 하는
V-map,Basic,B2,5,treatment,대우
V-map,Basic,B2,5,unfair,불공평한
V-map,Basic,B2,5,unnecessary,불필요한
V-map,Basic,B2,5,upsetting,속상하게 하는
V-map,Basic,B2,5,victim,피해자
V-map,Basic,B2,5,willing + to부정사,기꺼이 ~할 용의가 있다
V-map,Basic,B2,5,write a post,게시물을 쓰다
V-map,Basic,B2,6,active,활동적인
V-map,Basic,B2,6,address,"(문제, 상황을) 다루다"
V-map,Basic,B2,6,available,이용할 수 있는
V-map,Basic,B2,6,be (un)likely + to부정사,~할 것 같다 (같지 않다)
V-map,Basic,B2,6,be allergic to,~에 알레르기가 있다
V-map,Basic,B2,6,be puzzled by,~으로 인해 당황하다
V-map,Basic,B2,6,be responsible for,~에 책임이 있다
V-map,Basic,B2,6,because of + 명사(구),~때문에
V-map,Basic,B2,6,common,흔한
V-map,Basic,B2,6,concern,우려
V-map,Basic,B2,6,condition,"병, 질환"
V-map,Basic,B2,6,contribute to +(동)명사,~의 원인이 되다
V-map,Basic,B2,6,decrease,감소시키다
V-map,Basic,B2,6,delay,지연
V-map,Basic,B2,6,diagnose,진단하다
V-map,Basic,B2,6,disease,질병
V-map,Basic,B2,6,energetic,활기 있는
V-map,Basic,B2,6,fingerprint,지문
V-map,Basic,B2,6,focused,집중한
V-map,Basic,B2,6,form,만들다
V-map,Basic,B2,6,fortunately,다행스럽게도
V-map,Basic,B2,6,function,기능
V-map,Basic,B2,6,gene,유전자
V-map,Basic,B2,6,have a hard time + 동명사,~하는데 힘든 시간을 보내다
V-map,Basic,B2,6,immigration,공항에서의 출입국 심사
V-map,Basic,B2,6,in an effort +to부정사,~해보려는 노력으로
V-map,Basic,B2,6,include,포함하다
V-map,Basic,B2,6,itch,가렵다
V-map,Basic,B2,6,lack,부족
V-map,Basic,B2,6,machine,기계
V-map,Basic,B2,6,medication,약물
V-map,Basic,B2,6,obesity,비만
V-map,Basic,B2,6,pioneer,개척하다
V-map,Basic,B2,6,point of view,관점
V-map,Basic,B2,6,rare,드문
V-map,Basic,B2,6,report,보고하다
V-map,Basic,B2,6,revolution,혁명
V-map,Basic,B2,6,runny,콧물이 흐르는
V-map,Basic,B2,6,sight,광경
V-map,Basic,B2,6,sneeze,재채기하다
V-map,Basic,B2,6,social,사교적인
V-map,Basic,B2,6,staff,직원
V-map,Basic,B2,6,suffer from,~으로 고통받다
V-map,Basic,B2,6,switch to,~으로 바꾸다
V-map,Basic,B2,6,symptom,증상
V-map,Basic,B2,6,tissue,조직
V-map,Basic,B2,6,treatment,치료
V-map,Basic,B2,6,upset,속상한
V-map,Basic,B2,6,various,다양한
V-map,Basic,B2,6,well-known,잘 알려진
V-map,Basic,B2,7,abuse,욕을 하다
V-map,Basic,B2,7,accomplish,"성취하다, 달성하다"
V-map,Basic,B2,7,adventure,모험
V-map,Basic,B2,7,alcoholic,알코올 중독자
V-map,Basic,B2,7,at least,최소한
V-map,Basic,B2,7,available,구할 수 있는
V-map,Basic,B2,7,bully,"약자를 괴롭히다, 약자를 괴롭히는 사람"
V-map,Basic,B2,7,care for,~을 보살피다
V-map,Basic,B2,7,confidence,자신감
V-map,Basic,B2,7,counseling,상담
V-map,Basic,B2,7,drug addict,마약 중독자
V-map,Basic,B2,7,emerge,"나타나다, 생겨나다"
V-map,Basic,B2,7,enter,입력하다
V-map,Basic,B2,7,entry,기입
V-map,Basic,B2,7,eventually,결국
V-map,Basic,B2,7,fight against,~와의 싸움
V-map,Basic,B2,7,for free,공짜로
V-map,Basic,B2,7,freshman,신입생
V-map,Basic,B2,7,gateway,"(~에 이르는) 길, 수단"
V-map,Basic,B2,7,get back on one's feet,다시 자립하다
V-map,Basic,B2,7,give A the opportunity + to부정사,A에게 ~할 기회를 주다
V-map,Basic,B2,7,homeless,노숙자의
V-map,Basic,B2,7,inform,알려주다
V-map,Basic,B2,7,job placement,직업 소개
V-map,Basic,B2,7,label,"(상표, 표와 같은) 라벨을 붙이다"
V-map,Basic,B2,7,local,지역의
V-map,Basic,B2,7,low-income,저소득의
V-map,Basic,B2,7,make one's first appearance,처음으로 나타나다
V-map,Basic,B2,7,mentally-ill,정신적으로 병든
V-map,Basic,B2,7,nearby,가까이에
V-map,Basic,B2,7,no matter where,어디에 ~하다 할지라도
V-map,Basic,B2,7,observe,"(축제, 생일 등을) 기념하다"
V-map,Basic,B2,7,odd,이상한
V-map,Basic,B2,7,organization,단체
V-map,Basic,B2,7,pick up,얻다
V-map,Basic,B2,7,possible,가능한
V-map,Basic,B2,7,quality,(품)질
V-map,Basic,B2,7,register,등록하다
V-map,Basic,B2,7,release,내보내다
V-map,Basic,B2,7,represent,나타내다
V-map,Basic,B2,7,resident,거주자
V-map,Basic,B2,7,senior,졸업반 학생
V-map,Basic,B2,7,shelter,쉼터
V-map,Basic,B2,7,spread the word,말을 퍼뜨리다
V-map,Basic,B2,7,struggling,어려움을 겪고 있는
V-map,Basic,B2,7,the wild,세상
V-map,Basic,B2,7,track,추적하다
V-map,Basic,B2,7,tradition,전통
V-map,Basic,B2,7,verbally,(행동이 아닌) 말로
V-map,Basic,B2,7,wonder,궁금해하다
V-map,Basic,B2,8,a variety of,"다양한, 많은"
V-map,Basic,B2,8,affect,영향을 미치다
V-map,Basic,B2,8,aftershock,여진
V-map,Basic,B2,8,area,지역
V-map,Basic,B2,8,asleep,잠이 든
V-map,Basic,B2,8,at a rate of,~의 속도(비율)로
V-map,Basic,B2,8,at any time,언제라도
V-map,Basic,B2,8,attack,공격하다
V-map,Basic,B2,8,awake,깨어 있는
V-map,Basic,B2,8,be able + to부정사,~ 할 수 있다
V-map,Basic,B2,8,behavior,행동
V-map,Basic,B2,8,build up,"~을 쌓다, 축적하다"
V-map,Basic,B2,8,cause,야기하다
V-map,Basic,B2,8,compared to,~와 비교하여
V-map,Basic,B2,8,destroy,파괴하다
V-map,Basic,B2,8,earthquake,지진
V-map,Basic,B2,8,either A or B,A 또는 B 둘 중 하나
V-map,Basic,B2,8,flesh,"(사람, 동물의) 살, 고기"
V-map,Basic,B2,8,giraffe,기린
V-map,Basic,B2,8,hide,숨다
V-map,Basic,B2,8,hiding place,은신처
V-map,Basic,B2,8,lifestyle,생활방식
V-map,Basic,B2,8,magnitude,규모
V-map,Basic,B2,8,needless to sat,말할 필요도 없이
V-map,Basic,B2,8,on the other hand,다른 한편으로는
V-map,Basic,B2,8,play a role,역할을 하다
V-map,Basic,B2,8,predator,포식자
V-map,Basic,B2,8,predictable,예측할 수 있는
V-map,Basic,B2,8,prey,먹이
V-map,Basic,B2,8,prove,증명하다
V-map,Basic,B2,8,pursue,(사냥감을) 쫓다
V-map,Basic,B2,8,razor-sharp,면도날같이 극도로 날카로운
V-map,Basic,B2,8,red-bellied,붉은 배의
V-map,Basic,B2,8,region,지역
V-map,Basic,B2,8,result in,(결과적으로) ~을 야기하다
V-map,Basic,B2,8,school,무리
V-map,Basic,B2,8,slide,미끄러지다
V-map,Basic,B2,8,species,종
V-map,Basic,B2,8,spend,(시간을) 보내다
V-map,Basic,B2,8,strike,강타하다
V-map,Basic,B2,8,surface,표면
V-map,Basic,B2,8,tear A into pieces,A를 갈기갈기 찢다
V-map,Basic,B2,8,to make matters worse,설상가상으로
V-map,Basic,B2,8,underground,지하의
V-map,Basic,B2,8,unfortunately,불행하게도
V-map,Basic,B2,8,unfriendly,"비우호적인, 불친절한"
V-map,Basic,B2,8,unpleasant,불쾌한
V-map,Basic,B2,8,violent,폭력적인
V-map,Basic,B2,8,watch out for,~을 경계하다
V-map,Basic,B2,8,yield,(압력에 못 이겨) 움직이다
V-map,Basic,B2,9,add up to,합계가 ~이 되다
V-map,Basic,B2,9,asteroid,소행성
V-map,Basic,B2,9,atmosphere,대기
V-map,Basic,B2,9,attempt,시도
V-map,Basic,B2,9,be torn away,떨어져 나가다
V-map,Basic,B2,9,circle around,순환하다
V-map,Basic,B2,9,comet,혜성
V-map,Basic,B2,9,consist of,~으로 구성되다
V-map,Basic,B2,9,contain,억누르다
V-map,Basic,B2,9,currently,현재
V-map,Basic,B2,9,determine,"알아내다, 밝히다"
V-map,Basic,B2,9,diameter,지름
V-map,Basic,B2,9,disrupt,방해하다
V-map,Basic,B2,9,dozens of,수십의
V-map,Basic,B2,9,element,요소
V-map,Basic,B2,9,examine,조사하다
V-map,Basic,B2,9,flame,불길
V-map,Basic,B2,9,get caught in,"~에 걸리다, 잡히다"
V-map,Basic,B2,9,have an understanding of,~에 대하여 이해를 하다
V-map,Basic,B2,9,impact,영향
V-map,Basic,B2,9,impossible,불가능한
V-map,Basic,B2,9,keep + 동명사,계속 ~하다
V-map,Basic,B2,9,launch,발사하다
V-map,Basic,B2,9,launch into,~으로 발사하다
V-map,Basic,B2,9,liquid,액체
V-map,Basic,B2,9,magnetic field,자기장
V-map,Basic,B2,9,massive,거대한
V-map,Basic,B2,9,nuclear bomb,핵폭탄
V-map,Basic,B2,9,overall,대체로
V-map,Basic,B2,9,oxygen,산소
V-map,Basic,B2,9,particle,입자
V-map,Basic,B2,9,pillar,기둥
V-map,Basic,B2,9,plenty of,많은
V-map,Basic,B2,9,probe,"탐사하다, 탐사선"
V-map,Basic,B2,9,provide A with B,A에게 B를 제공하다
V-map,Basic,B2,9,radio signal,무선 신호
V-map,Basic,B2,9,rare,드문
V-map,Basic,B2,9,reach,도달하다
V-map,Basic,B2,9,reality,현실
V-map,Basic,B2,9,remarkably,현저하게
V-map,Basic,B2,9,scientific community,과학계
V-map,Basic,B2,9,solar system,태양계
V-map,Basic,B2,9,support,존재하게 하다
V-map,Basic,B2,9,surface,표면
V-map,Basic,B2,9,temperature,온도
V-map,Basic,B2,9,trap,가두다
V-map,Basic,B2,9,tremendous,엄청난
V-map,Basic,B2,9,unexplored,탐사되지 않은
V-map,Basic,B2,9,vast,방대한
V-map,Basic,B2,9,volcanic eruption,화산 분출
V-map,Basic,B2,10,again and again,되풀이해서
V-map,Basic,B2,10,agree on,~에 동의하다
V-map,Basic,B2,10,approach,접근 방식
V-map,Basic,B2,10,be unable + to부정사,~할 수 없다
V-map,Basic,B2,10,bury,묻다
V-map,Basic,B2,10,cancer,암
V-map,Basic,B2,10,coal,석탄
V-map,Basic,B2,10,collect,모으다
V-map,Basic,B2,10,considering + 명사(절),~을 고려하면
V-map,Basic,B2,10,coral reef,산호초
V-map,Basic,B2,10,damaging,"손상을 주는, 해로운"
V-map,Basic,B2,10,drought,가뭄
V-map,Basic,B2,10,emit,내뿜다
V-map,Basic,B2,10,employ,이용하다
V-map,Basic,B2,10,environmentally friendly,친환경적인
V-map,Basic,B2,10,explosion,폭발
V-map,Basic,B2,10,explosives,폭발물
V-map,Basic,B2,10,exposure,노출
V-map,Basic,B2,10,fossil fuel,화석 연료
V-map,Basic,B2,10,have an advantage over,~보다 유리하다
V-map,Basic,B2,10,have an impact on,~에 영향을 주다
V-map,Basic,B2,10,helplessly,무력하게
V-map,Basic,B2,10,illegal,불법적인
V-map,Basic,B2,10,increase,증가하다
V-map,Basic,B2,10,incredible,믿을 수 없는
V-map,Basic,B2,10,inventive,독창적인
V-map,Basic,B2,10,landfill,쓰레기 매립지
V-map,Basic,B2,10,major,"중대한, 심각한"
V-map,Basic,B2,10,method,방법
V-map,Basic,B2,10,natural habitat,자연 서식지
V-map,Basic,B2,10,nuclear,원자력의
V-map,Basic,B2,10,organ,장기
V-map,Basic,B2,10,pest,유해 동물
V-map,Basic,B2,10,pollute,오염시키다
V-map,Basic,B2,10,population,인구
V-map,Basic,B2,10,prevent,막다
V-map,Basic,B2,10,radioactivity,방사능
V-map,Basic,B2,10,require,필요로 하다
V-map,Basic,B2,10,severe,극심한
V-map,Basic,B2,10,solution,해결책
V-map,Basic,B2,10,square kilometer,제곱킬로미터
V-map,Basic,B2,10,stun,기절시키다
V-map,Basic,B2,10,suggest,제안하다
V-map,Basic,B2,10,threaten,"위태롭게 하다, 위협하다"
V-map,Basic,B2,10,throw A into B,A를 B에 던지다
V-map,Basic,B2,10,traditional,전통적인
V-map,Basic,B2,10,tremendous,엄청난
V-map,Basic,B2,10,up to,~까지
V-map,Basic,B2,10,vertical,수직의
V-map,Basic,B2,10,yield,생산하다
V-map,Inter,A1,1,a number of,다수의
V-map,Inter,A1,1,anchor,고정시키다
V-map,Inter,A1,1,appetite,식욕
V-map,Inter,A1,1,appropriate,적절한
V-map,Inter,A1,1,base,~에 근거지를 두다
V-map,Inter,A1,1,be covered with,~으로 덮이다
V-map,Inter,A1,1,be worth ~ing,~할 가치가 있다
V-map,Inter,A1,1,burden,"짐, 부담"
V-map,Inter,A1,1,cease,중단시키다
V-map,Inter,A1,1,commercial,광고
V-map,Inter,A1,1,consumer,소비자
V-map,Inter,A1,1,cost,"비용이 들게 하다, 비용이 들다"
V-map,Inter,A1,1,critic,비평가
V-map,Inter,A1,1,critically,비판적으로
V-map,Inter,A1,1,currently,현재
V-map,Inter,A1,1,defenseless,무방비의
V-map,Inter,A1,1,discontinue,중단하다
V-map,Inter,A1,1,effective,효과적인
V-map,Inter,A1,1,eliminate,제거하다
V-map,Inter,A1,1,employ,사용하다
V-map,Inter,A1,1,employ,고용하다
V-map,Inter,A1,1,establish,세우다
V-map,Inter,A1,1,expose A to B,A를 B에 노출시키다
V-map,Inter,A1,1,extremely,극도로
V-map,Inter,A1,1,generate,발생시키다
V-map,Inter,A1,1,guideline,지침
V-map,Inter,A1,1,have an impact on,~에 영향을 미치다
V-map,Inter,A1,1,in favor of,~에 찬성하여
V-map,Inter,A1,1,labor,노동
V-map,Inter,A1,1,manufacture,제조하다
V-map,Inter,A1,1,material,재료
V-map,Inter,A1,1,medium,매체
V-map,Inter,A1,1,memorable,기억할 만한
V-map,Inter,A1,1,nickel,5센트 동전
V-map,Inter,A1,1,outcome,결과
V-map,Inter,A1,1,penny,1센트 동전
V-map,Inter,A1,1,policy,정책
V-map,Inter,A1,1,positive,긍정적인
V-map,Inter,A1,1,practice,관행
V-map,Inter,A1,1,psychological,심리적인
V-map,Inter,A1,1,rage,맹렬히 계속되다
V-map,Inter,A1,1,repetition,반복
V-map,Inter,A1,1,replace,대체하다
V-map,Inter,A1,1,respectively,각각
V-map,Inter,A1,1,stimulate,자극하다
V-map,Inter,A1,1,technique,기법
V-map,Inter,A1,1,underage,미성년의
V-map,Inter,A1,1,unit,단위
V-map,Inter,A1,1,vulnerable,취약한
V-map,Inter,A1,1,whereas,반면에
V-map,Inter,A1,2,additionally,게다가
V-map,Inter,A1,2,attract,끌어들이다
V-map,Inter,A1,2,biologist,생물학자
V-map,Inter,A1,2,characteristic,특징
V-map,Inter,A1,2,complex,복잡한
V-map,Inter,A1,2,compound,화합물
V-map,Inter,A1,2,currently,현재
V-map,Inter,A1,2,dairy,유제품의
V-map,Inter,A1,2,demonstrate,보여주다
V-map,Inter,A1,2,descendant,후손
V-map,Inter,A1,2,dramatically,급진적으로
V-map,Inter,A1,2,drive,원동력을 주다
V-map,Inter,A1,2,evolution,진화
V-map,Inter,A1,2,evolutionary,진화의
V-map,Inter,A1,2,exotic,외국의
V-map,Inter,A1,2,frequency,주파수
V-map,Inter,A1,2,generation,세대
V-map,Inter,A1,2,initial,초기의
V-map,Inter,A1,2,instance,사례
V-map,Inter,A1,2,lie,"있다, 발견되다"
V-map,Inter,A1,2,maintain,유지하다
V-map,Inter,A1,2,marine,해양의
V-map,Inter,A1,2,mating,짝짓기
V-map,Inter,A1,2,means,"수단, 방법"
V-map,Inter,A1,2,mechanical,기계적인
V-map,Inter,A1,2,medicinal,약효가 있는
V-map,Inter,A1,2,meteor,유성
V-map,Inter,A1,2,migrating,"이주하는, 이동하는"
V-map,Inter,A1,2,obtain,얻다
V-map,Inter,A1,2,organize,정리하다
V-map,Inter,A1,2,pass down,물려주다
V-map,Inter,A1,2,performer,공연자
V-map,Inter,A1,2,potential,잠재력
V-map,Inter,A1,2,promising,유망한
V-map,Inter,A1,2,promote,촉진하다
V-map,Inter,A1,2,provide A with B,A에게 B를 제공하다
V-map,Inter,A1,2,purpose,목적
V-map,Inter,A1,2,quality,"특징, 특성"
V-map,Inter,A1,2,radical,근본적인
V-map,Inter,A1,2,represent,"나타내다, 상징하다"
V-map,Inter,A1,2,resemble,닮다
V-map,Inter,A1,2,side effect,부작용
V-map,Inter,A1,2,significant,상당한
V-map,Inter,A1,2,similar,비슷한
V-map,Inter,A1,2,slam into,~에 쾅 하고 충돌하다
V-map,Inter,A1,2,structure,구조
V-map,Inter,A1,2,transformation,변화
V-map,Inter,A1,2,venom,독액
V-map,Inter,A1,2,wonder,궁금해하다
V-map,Inter,A1,2,wonder drug,기적의 특효약
V-map,Inter,A1,3,accidentally,"뜻하지 않게, 잘못하여"
V-map,Inter,A1,3,aircraft,항공기
V-map,Inter,A1,3,although,비록 ~일지라도
V-map,Inter,A1,3,anger,화나게 하다
V-map,Inter,A1,3,art,기술
V-map,Inter,A1,3,badly,심하게
V-map,Inter,A1,3,be eager + to부정사,몹시 ~하고 싶어하다
V-map,Inter,A1,3,be satisfied with,~에 만족하다
V-map,Inter,A1,3,be supposed to,~하기로 되어 있다
V-map,Inter,A1,3,bite off,~을 물어뜯다
V-map,Inter,A1,3,cliff,절벽
V-map,Inter,A1,3,collision,충돌
V-map,Inter,A1,3,complaint,불평
V-map,Inter,A1,3,complete,마치다
V-map,Inter,A1,3,constantly,끊임없이
V-map,Inter,A1,3,cover,(언급된 지역에) 걸치다
V-map,Inter,A1,3,creation,창조
V-map,Inter,A1,3,desire,"욕구, 갈망"
V-map,Inter,A1,3,due to,~때문에
V-map,Inter,A1,3,entertain,즐겁게 해주다
V-map,Inter,A1,3,exchange,"교환, 교대"
V-map,Inter,A1,3,extreme,극단적인
V-map,Inter,A1,3,favor,총애하다
V-map,Inter,A1,3,fearless,두려움을 모르는
V-map,Inter,A1,3,free from,~의 염려가 없는
V-map,Inter,A1,3,iron,"철, 쇠"
V-map,Inter,A1,3,keep in mind,명심하다
V-map,Inter,A1,3,last,지속되다
V-map,Inter,A1,3,legendary,전설적인
V-map,Inter,A1,3,lifelong,평생 동안의
V-map,Inter,A1,3,mind-blowing,아찔한
V-map,Inter,A1,3,nature,"본질, 특성"
V-map,Inter,A1,3,nearly,거의
V-map,Inter,A1,3,notorious,악명 높은
V-map,Inter,A1,3,overnight,밤새의
V-map,Inter,A1,3,parachute,낙하산
V-map,Inter,A1,3,participant,참가자
V-map,Inter,A1,3,previous,이전의
V-map,Inter,A1,3,process,과정
V-map,Inter,A1,3,referee,심판
V-map,Inter,A1,3,repeat,반복하다
V-map,Inter,A1,3,response,반응
V-map,Inter,A1,3,result in,~을 야기하다
V-map,Inter,A1,3,seek for,~을 찾다
V-map,Inter,A1,3,severely,심하게
V-map,Inter,A1,3,sink A into,A를 ~에 찔러 넣다
V-map,Inter,A1,3,spit,뱉다
V-map,Inter,A1,3,take over,"인계받다, 이어받다"
V-map,Inter,A1,3,thrill,전율
V-map,Inter,A1,3,unbelievably,믿을 수 없이
V-map,Inter,A1,4,account for,~을 차지하다
V-map,Inter,A1,4,agricultural,농업의
V-map,Inter,A1,4,as for,~에 대해 말하자면
V-map,Inter,A1,4,barren,황량한
V-map,Inter,A1,4,breeze,미풍
V-map,Inter,A1,4,carbon,탄소
V-map,Inter,A1,4,completion,완성
V-map,Inter,A1,4,concern,걱정시키다
V-map,Inter,A1,4,construction,건설
V-map,Inter,A1,4,consumption,소비
V-map,Inter,A1,4,continent,대륙
V-map,Inter,A1,4,deforestation,삼림 벌채
V-map,Inter,A1,4,degrade,(질적으로) 저하시키다
V-map,Inter,A1,4,designated,지정된
V-map,Inter,A1,4,drought,가뭄
V-map,Inter,A1,4,edge,위기
V-map,Inter,A1,4,enable,가능하게 하다
V-map,Inter,A1,4,endangered,멸종될 위기에 처한
V-map,Inter,A1,4,era,시대
V-map,Inter,A1,4,eventually,결국
V-map,Inter,A1,4,extinction,멸종
V-map,Inter,A1,4,face,직면하다
V-map,Inter,A1,4,factor,요인
V-map,Inter,A1,4,house,수용하다
V-map,Inter,A1,4,identify,"확인하다, 알아내다"
V-map,Inter,A1,4,impact,영향
V-map,Inter,A1,4,in the middle of,~의 가운데에
V-map,Inter,A1,4,intend,의도하다
V-map,Inter,A1,4,legally,합법적으로
V-map,Inter,A1,4,minimal,최소의
V-map,Inter,A1,4,on the horizon,곧 일어날 듯한
V-map,Inter,A1,4,permit,허가증
V-map,Inter,A1,4,process,과정
V-map,Inter,A1,4,productivity,생산성
V-map,Inter,A1,4,progression,진행
V-map,Inter,A1,4,recover from,~에서 회복되다
V-map,Inter,A1,4,reduce,줄이다
V-map,Inter,A1,4,regulation,규정
V-map,Inter,A1,4,remarkable,놀라운
V-map,Inter,A1,4,require,요구하다
V-map,Inter,A1,4,shield,가리다
V-map,Inter,A1,4,significant,중요한
V-map,Inter,A1,4,slightly,약간
V-map,Inter,A1,4,solar panel,태양 전지판
V-map,Inter,A1,4,specify,구체적으로 명시하다
V-map,Inter,A1,4,sustainable,(환경파괴 없이) 지속 가능한
V-map,Inter,A1,4,thanks to,~덕분에
V-map,Inter,A1,4,unethical,비윤리적인
V-map,Inter,A1,4,unlawful,불법의
V-map,Inter,A1,4,vehicle,탈 것
V-map,Inter,A1,5,affect,영향을 미치다
V-map,Inter,A1,5,be limited to,~에 제한되다
V-map,Inter,A1,5,be related to,~와 관계가 있다
V-map,Inter,A1,5,complete,끝마치다
V-map,Inter,A1,5,consider,고려하다
V-map,Inter,A1,5,consumption,"섭취, 소비"
V-map,Inter,A1,5,contact,접촉
V-map,Inter,A1,5,damage,"손상, 피해"
V-map,Inter,A1,5,deadly,치명적인
V-map,Inter,A1,5,decrease,줄이다
V-map,Inter,A1,5,due to,~때문에
V-map,Inter,A1,5,especially,특히
V-map,Inter,A1,5,expose,노출시키다
V-map,Inter,A1,5,extreme,극심한
V-map,Inter,A1,5,flavor,맛
V-map,Inter,A1,5,go beyond,~을 넘어서다
V-map,Inter,A1,5,heart attack,심장마비
V-map,Inter,A1,5,improve,향상시키다
V-map,Inter,A1,5,in the end,결국
V-map,Inter,A1,5,include,포함하다
V-map,Inter,A1,5,increase,증가시키다
V-map,Inter,A1,5,infect,감염시키다
V-map,Inter,A1,5,infection,감염
V-map,Inter,A1,5,instead of,~대신에
V-map,Inter,A1,5,leading,가장 중요한
V-map,Inter,A1,5,moderately,적당히
V-map,Inter,A1,5,outbreak,"(전쟁, 사고, 질병) 발생"
V-map,Inter,A1,5,overdo,과하게 하다
V-map,Inter,A1,5,per,~마다
V-map,Inter,A1,5,prefer,~을 더 좋아하다
V-map,Inter,A1,5,prevent A from + 동명사,A가 ~하는 것을 막다
V-map,Inter,A1,5,put efforts into,~에 공을 들이다
V-map,Inter,A1,5,rate,비율
V-map,Inter,A1,5,release,방출하다
V-map,Inter,A1,5,result in,~을 야기하다
V-map,Inter,A1,5,risk,위험
V-map,Inter,A1,5,seriousness,심각함
V-map,Inter,A1,5,stomach,위
V-map,Inter,A1,5,strike,강타하다
V-map,Inter,A1,5,struggle,분투
V-map,Inter,A1,5,substance,물질
V-map,Inter,A1,5,suffer from,~으로 고통 받다
V-map,Inter,A1,5,surprisingly,"놀랍게도, 의외로"
V-map,Inter,A1,5,sweat,땀을 흘리다
V-map,Inter,A1,5,symptom,증상
V-map,Inter,A1,5,take deep breaths,심호흡하다
V-map,Inter,A1,5,throughout,도처에
V-map,Inter,A1,5,too much of a good thing,너무 과하면 좋지 않다
V-map,Inter,A1,5,treatment,치료
V-map,Inter,A1,5,work out,운동하다
V-map,Inter,A1,6,architect,건축가
V-map,Inter,A1,6,architectural,건축술의
V-map,Inter,A1,6,arrival,도착
V-map,Inter,A1,6,aside from,~외에도
V-map,Inter,A1,6,base,맨 아래 부분
V-map,Inter,A1,6,based on,~에 근거하여
V-map,Inter,A1,6,be located in,~에 위치하다
V-map,Inter,A1,6,bishop,주교
V-map,Inter,A1,6,capsule,캡슐
V-map,Inter,A1,6,chief,족장
V-map,Inter,A1,6,classify,분류하다
V-map,Inter,A1,6,consequence,결과
V-map,Inter,A1,6,current,현재의
V-map,Inter,A1,6,debris,잔해
V-map,Inter,A1,6,destructive,파괴적인
V-map,Inter,A1,6,detail,"(건축, 미술 등의) 세부 (장식)"
V-map,Inter,A1,6,devote A to B,A를 B에 바치다
V-map,Inter,A1,6,disaster,재난
V-map,Inter,A1,6,dishonesty,부정직
